CODE,NAME,REGION,DISTRICT,WARD,OWNERSHIP,LONGITUDE,LATITUDE,PASS_RATE,AVG_MARK,CHANGE_PREVIOUS_YEAR,RANK,YEAR_OF_RESULT
PS1601-098,MAGANAGANA PR. SCHOOL,RUVUMA,MBINGA,MBANGAMAO,GOVERNMENT,35.047943,-11.081309,69.57,119.26,40.67,4421,2014
PS1601-099,MAGUU PR. SCHOOL,RUVUMA,MBINGA,MAGUU,GOVERNMENT,34.778499,-11.04646,86.96,138.61,34.32,1956,2014
PS1601-100,MAHANDE PR. SCHOOL,RUVUMA,MBINGA,UTIRI,GOVERNMENT,35.0564986,-10.67130889,22.22,80.56,-11.12,14116,2014
PS1601-101,MAHELA PR. SCHOOL,RUVUMA,MBINGA,MJINI,GOVERNMENT,35.00622974,-10.94406784,70,115.78,-1.67,5160,2014
PS1601-102,MAHENGE PR. SCHOOL,RUVUMA,MBINGA,LITEMBO,GOVERNMENT,34.86127041,-10.98884579,70,119.35,18.22,4401,2014
PS1601-103,MAHILO PR. SCHOOL,RUVUMA,MBINGA,KITURA,GOVERNMENT,34.85432976,-11.13203803,69.81,122.21,-12.27,3892,2014
PS1601-104,MAHUMBATO PR. SCHOOL,RUVUMA,MBINGA,K/MAHUKA,GOVERNMENT,34.9879625,-10.77202926,21.43,77.29,0.07,14675,2014
PS1601-105,MAKATANI PR. SCHOOL,RUVUMA,MBINGA,MBANGAMAO,GOVERNMENT,35.047943,-11.081309,47.83,99.87,31.54,9262,2014
PS1601-106,MAKEMU PR. SCHOOL,RUVUMA,MBINGA,NYONI,GOVERNMENT,34.929117,-11.071555,55.56,102,0,8627,2014
PS1601-107,MAKONGA PR. SCHOOL,RUVUMA,MBINGA,MIKALANGA,GOVERNMENT,34.87171585,-11.17410801,90,147.85,20.77,1280,2014
PS1601-108,MAKUNGURU PR. SCHOOL,RUVUMA,MBINGA,MBANGAMAO,GOVERNMENT,35.047943,-11.081309,28.57,87.57,9.49,12619,2014
PS1601-109,MALEKA PR. SCHOOL,RUVUMA,MBINGA,,,34.9879625,-10.77202926,34.38,88.75,0,12310,2014
PS1601-110,MALIBA PR. SCHOOL,RUVUMA,MBINGA,K/MAHUKA,GOVERNMENT,35.00692865,-10.72642505,13.64,72.5,0,15228,2014
PS1601-111,MALINDINDO PR. SCHOOL,RUVUMA,MBINGA,KAMBARAGE,GOVERNMENT,34.843274,-11.104533,60,115.63,-15.64,5202,2014
PS1601-112,MANDONYA PR. SCHOOL,RUVUMA,MBINGA,UTIRI,GOVERNMENT,34.98561257,-1.844898801,66.04,115.74,31.56,5179,2014
PS1601-113,MANZEYE PR. SCHOOL,RUVUMA,MBINGA,NGIMA,GOVERNMENT,34.854785,-10.925387,53.57,101.21,26.11,8881,2014
PS1601-114,MAPENDANO PR. SCHOOL,RUVUMA,MBINGA,NAMSWEA,GOVERNMENT,34.78963301,-10.64660724,50,104.33,37.47,7971,2014
PS1601-115,MAPERA PR. SCHOOL,RUVUMA,MBINGA,MAPERA,GOVERNMENT,34.83517901,-11.07462768,42.86,102.2,4.41,8562,2014
PS1601-116,MAPIPILI PR. SCHOOL,RUVUMA,MBINGA,K/LOMO,GOVERNMENT,34.91045737,-10.79999831,13.95,75.3,-6.24,14950,2014
PS1601-117,MASASI PR. SCHOOL,RUVUMA,MBINGA,MJINI,GOVERNMENT,35.05252053,-10.92933457,55.56,99.83,13.63,9275,2014
PS1601-118,MASIMERI PR. SCHOOL,RUVUMA,MBINGA,KITANDA,GOVERNMENT,35.151112,-10.908412,56.52,102,19.59,8627,2014
PS1601-119,MASUMUNI PR. SCHOOL,RUVUMA,MBINGA,MJINI,GOVERNMENT,34.98806974,-10.96548231,81.82,124.64,8,3510,2014
PS1601-120,MATEKA PR. SCHOOL,RUVUMA,MBINGA,M'YANGA,GOVERNMENT,34.96675536,-10.90297106,43.48,112.52,12.75,5849,2014
PS1601-121,MATEKELA PR. SCHOOL,RUVUMA,MBINGA,KAMBARAGE,GOVERNMENT,34.843274,-11.104533,40.91,95.5,-34.41,10532,2014
PS1601-122,MATIRI PR. SCHOOL,RUVUMA,MBINGA,MATIRI,GOVERNMENT,34.831932,-10.714006,18.57,80.41,-16.26,14137,2014
PS1601-123,MATOKEO PR. SCHOOL,RUVUMA,MBINGA,LANGIRO,GOVERNMENT,34.77619877,-11.00976662,76,150,69.84,1172,2014
PS1601-124,MATUNGUTU PR. SCHOOL,RUVUMA,MBINGA,MAGUU,GOVERNMENT,34.778499,-11.04646,77.78,146.22,53.69,1391,2014
PS1601-125,MATUTA PR. SCHOOL,RUVUMA,MBINGA,KIPAPA,GOVERNMENT,34.70434232,-10.98902433,28.57,80.11,-4.6,14183,2014
PS1601-126,MAWONO PR. SCHOOL,RUVUMA,MBINGA,MBUJI,GOVERNMENT,34.882512,-11.019672,84,129,39.14,2927,2014
PS1601-127,MBAMBI PR. SCHOOL,RUVUMA,MBINGA,MJINI,GOVERNMENT,34.98653419,-10.93273526,100,150.3,20.67,1155,2014
PS1601-128,MBANDA PR. SCHOOL,RUVUMA,MBINGA,MAPERA,GOVERNMENT,34.80209571,-11.07171728,26.32,91.89,-59.53,11501,2014
PS1601-129,MBANGAMAO PR. SCHOOL,RUVUMA,MBINGA,MBANGAMAO,GOVERNMENT,35.047943,-11.081309,72.97,121.14,37.02,4060,2014
PS1601-130,MBINGA PR. SCHOOL,RUVUMA,MBINGA,MJINI,GOVERNMENT,34.9879625,-10.77202926,84.48,124.28,0,3560,2014
PS1601-131,MBUGANI PR. SCHOOL,RUVUMA,MBINGA,NAMSWEA,GOVERNMENT,34.81484002,-10.55544809,48.39,102.9,26.4,8372,2014
PS1601-132,MBUGU PR. SCHOOL,RUVUMA,MBINGA,KITURA,GOVERNMENT,34.77979,-10.921058,43.33,92.3,-11.75,11390,2014
PS1601-133,MBUJI PR. SCHOOL,RUVUMA,MBINGA,MBUJI,GOVERNMENT,34.882512,-11.019672,26.09,80.55,-12.91,14118,2014
PS1601-134,MBULA PR. SCHOOL,RUVUMA,MBINGA,LANGIRO,GOVERNMENT,34.74221583,-10.96930126,30.16,87.56,10.91,12625,2014
PS1601-135,MHAGAWA PR. SCHOOL,RUVUMA,MBINGA,LITEMBO,GOVERNMENT,34.83155185,-10.95277709,35.42,94.1,11.48,10922,2014
PS1601-136,MHEKELA PR. SCHOOL,RUVUMA,MBINGA,KILIMANI,GOVERNMENT,35.039608,-10.993672,80,132.23,32.27,2584,2014
PS1601-137,MHILO PR. SCHOOL,RUVUMA,MBINGA,KIPAPA,GOVERNMENT,34.74782882,-11.01206471,43.75,96.81,15.75,10161,2014
PS1601-138,MHONGOZI PR. SCHOOL,RUVUMA,MBINGA,K/LOMO,GOVERNMENT,34.93900798,-10.72667486,31.03,85.45,-21.43,13135,2014
PS1601-139,MIEMBENI PR. SCHOOL,RUVUMA,MBINGA,KITANDA,GOVERNMENT,35.2046564,-10.95115888,29.41,85.18,3.1,13210,2014
PS1601-140,MIHANGO PR. SCHOOL,RUVUMA,MBINGA,KIGONSERA,GOVERNMENT,35.02506256,-10.76889856,62.07,118.9,16.83,4495,2014
PS1601-141,MIKALANGA PR. SCHOOL,RUVUMA,MBINGA,MIKALANGA,GOVERNMENT,34.83885769,-11.14326986,94.74,166.58,45.58,586,2014
PS1601-142,MIKOLOLA PR. SCHOOL,RUVUMA,MBINGA,MBANGAMAO,GOVERNMENT,35.047943,-11.081309,68.97,119.21,29.49,4434,2014
PS1601-143,MIKUMI PR. SCHOOL,RUVUMA,MBINGA,MATIRI,GOVERNMENT,34.831932,-10.714006,38.1,92.76,-7.21,11277,2014
PS1601-144,MIMBUA PR. SCHOOL,RUVUMA,MBINGA,KAMBARAGE,GOVERNMENT,34.843274,-11.104533,86.36,132.59,0,2548,2014
PS1601-145,MINAZI PR. SCHOOL,RUVUMA,MBINGA,KIGONSERA,GOVERNMENT,35.06133595,-10.80389207,73.33,128.2,18.6,3019,2014
PS1601-146,MITAMBO PR. SCHOOL,RUVUMA,MBINGA,LITEMBO,GOVERNMENT,34.833992,-10.973588,72.73,110.45,10.18,6344,2014
PS1601-147,MITANGA PR. SCHOOL,RUVUMA,MBINGA,MPAPA,GOVERNMENT,34.90442714,-11.11250722,42.86,97.61,2.59,9938,2014
PS1601-148,MITAWA PR. SCHOOL,RUVUMA,MBINGA,MPAPA,GOVERNMENT,34.90785415,-11.12859342,40.54,96.08,17.05,10367,2014
PS1601-149,MITULA PR. SCHOOL,RUVUMA,MBINGA,KAMBARAGE,GOVERNMENT,34.843274,-11.104533,83.33,144.17,14.33,1533,2014
PS1601-150,MKAKO PR. SCHOOL,RUVUMA,MBINGA,MKAKO,GOVERNMENT,35.14985262,-10.75030745,76.6,131.02,31.06,2703,2014
PS1601-151,MKALANGA PR. SCHOOL,RUVUMA,MBINGA,LINDA,GOVERNMENT,34.93132167,-10.87702785,23.53,82.25,-16.57,13802,2014
PS1601-152,MKALITE PR. SCHOOL,RUVUMA,MBINGA,NGIMA,GOVERNMENT,34.854785,-10.925387,52.94,104.71,25.04,7859,2014
PS1601-153,MKEKE PR. SCHOOL,RUVUMA,MBINGA,MKAKO,GOVERNMENT,35.07644881,-10.64590513,69.57,120.17,0,4219,2014
PS1601-154,MKINGA PR. SCHOOL,RUVUMA,MBINGA,MAPERA,GOVERNMENT,34.93172259,-10.92357736,22.92,79.23,-9.69,14350,2014
PS1601-155,MKOHA PR. SCHOOL,RUVUMA,MBINGA,LANGIRO,GOVERNMENT,34.7243421,-10.96513598,51.61,103.42,3.12,8204,2014
PS1601-156,MKUKA PR. SCHOOL,RUVUMA,MBINGA,MAGUU,GOVERNMENT,34.778499,-11.04646,87.76,145.06,30.92,1477,2014
PS1601-157,MKUMBI PR. SCHOOL,RUVUMA,MBINGA,MKUMBI,GOVERNMENT,34.888843,-10.883285,50,97.57,5.73,9952,2014
PS1601-158,MKUMBU PR. SCHOOL,RUVUMA,MBINGA,LITEMBO,GOVERNMENT,34.833992,-10.973588,74.51,113.82,6.45,5581,2014
PS1601-159,MKURUMUSI PRINARY SCHOOL,RUVUMA,MBINGA,KIGONSERA,GOVERNMENT,35.06038334,-10.70532298,41.38,95.55,0,10518,2014
PS1601-160,MKUWANI PR. SCHOOL,RUVUMA,MBINGA,MAGUU,GOVERNMENT,34.778499,-11.04646,60.53,106.13,15.31,7443,2014
PS1601-161,MKWAYA PR. SCHOOL,RUVUMA,MBINGA,KILIMANI,GOVERNMENT,35.039608,-10.993672,28.57,89.61,0.63,12102,2014
PS1601-162,MKWERA PR. SCHOOL,RUVUMA,MBINGA,KIGONSERA,GOVERNMENT,35.14377013,-10.82325141,35.71,88.25,8.09,12451,2014
PS1601-163,MNAZI MMOJA PR. SCHOOL,RUVUMA,MBINGA,,,35.13350563,-10.74839562,72.22,106.83,-4.17,7254,2014
PS1601-164,MPANDA PR. SCHOOL,RUVUMA,MBINGA,MAPERA,GOVERNMENT,34.812739,-11.078594,100,143.07,35.65,1601,2014
PS1601-165,MPAPA PR. SCHOOL,RUVUMA,MBINGA,MPAPA,GOVERNMENT,34.92666176,-11.12274262,83.87,150.65,45.49,1136,2014
PS1601-166,MPEPAI PR. SCHOOL,RUVUMA,MBINGA,MPEPAI,GOVERNMENT,35.17186334,-11.12607841,77.78,118,10.78,4664,2014
PS1601-167,MSAMALA PR. SCHOOL,RUVUMA,MBINGA,MAPERA,GOVERNMENT,34.82168613,-11.05189326,36.73,93.69,6.49,11049,2014
PS1601-168,MTAWA PR. SCHOOL,RUVUMA,MBINGA,MKUMBI,GOVERNMENT,34.84137922,-10.85207029,57.78,108.2,13.04,6867,2014
PS1601-169,MTUA PR. SCHOOL,RUVUMA,MBINGA,MPEPAI,GOVERNMENT,35.17691585,-11.16555515,52.38,99.05,23.99,9489,2014
PS1601-170,MULIKA PR. SCHOOL,RUVUMA,MBINGA,KIHUNGU,GOVERNMENT,35.21660877,-10.97798648,58.82,119.24,31.5,4425,2014
PS1601-171,MUNDEKI PR. SCHOOL,RUVUMA,MBINGA,M'YANGA,GOVERNMENT,34.87484973,-10.97471506,54.84,104.52,-26.89,7921,2014
PS1601-172,MWANYU PR. SCHOOL,RUVUMA,MBINGA,MAGUU,GOVERNMENT,34.778499,-11.04646,50.77,102.31,12.4,8535,2014
PS1601-173,MYANGAYANGA PR. SCHOOL,RUVUMA,MBINGA,M'YANGA,GOVERNMENT,34.93156457,-10.94438662,92.5,155.55,44.55,909,2014
PS1601-174,MYAU PR. SCHOOL,RUVUMA,MBINGA,MBUJI,GOVERNMENT,34.882512,-11.019672,34.21,94.16,17.67,10908,2014
PS1601-175,MZUZU PR. SCHOOL,RUVUMA,MBINGA,KITURA,GOVERNMENT,34.77979,-10.921058,65.91,115.95,39.15,5115,2014
PS1601-176,NAKATOKE PR. SCHOOL,RUVUMA,MBINGA,K/MAHUKA,GOVERNMENT,34.98701758,-10.76222084,8,74.44,-6.94,15045,2014
PS1601-177,NAMSWEA PR. SCHOOL,RUVUMA,MBINGA,NAMSWEA,GOVERNMENT,34.86041598,-10.52902201,86.67,122.73,0,3798,2014
PS1601-178,NAZARETH PR. SCHOOL,RUVUMA,MBINGA,MJINI,GOVERNMENT,34.99520483,-10.95865653,92.31,132.52,2.79,2553,2014
PS1601-179,NDANGA PR. SCHOOL,RUVUMA,MBINGA,KIPOLOLO,GOVERNMENT,34.81217,-10.885886,79.31,136.28,33.86,2161,2014
PS1601-180,NDEMBO PR. SCHOOL,RUVUMA,MBINGA,LINDA,GOVERNMENT,34.95631926,-10.8509635,60.61,107.61,8.53,7033,2014
PS1601-181,NDENGU PR. SCHOOL,RUVUMA,MBINGA,NYONI,GOVERNMENT,34.929117,-11.071555,74.42,115.67,16.04,5193,2014
PS1601-182,NDESA PR. SCHOOL,RUVUMA,MBINGA,NYONI,GOVERNMENT,34.929117,-11.071555,63.16,105.37,-18.24,7651,2014
PS1601-183,NDONGOSI PR. SCHOOL,RUVUMA,MBINGA,NAMSWEA,GOVERNMENT,34.84497836,-10.50607876,100,136.94,28.68,2098,2014
PS1601-184,NDUNGULI PR. SCHOOL,RUVUMA,MBINGA,NGIMA,GOVERNMENT,34.854785,-10.925387,35.48,86.81,-1.19,12816,2014
PS1601-185,NGERUKE PR. SCHOOL,RUVUMA,MBINGA,MATIRI,GOVERNMENT,34.831932,-10.714006,40,87.55,0,12626,2014
PS1601-186,NGIMA PR. SCHOOL,RUVUMA,MBINGA,NGIMA,GOVERNMENT,34.854785,-10.925387,88.46,127.65,56.78,3088,2014
PS1601-187,NJOMBE PR. SCHOOL,RUVUMA,MBINGA,,,34.9879625,-10.77202926,61.9,110.62,0,6300,2014
PS1601-188,NJOMBO PRINARY SCHOOL,RUVUMA,MBINGA,UKATA,GOVERNMENT,34.784008,-10.832033,77.78,112.11,0,5947,2014
PS1601-189,NJOMLOLE PR. SCHOOL,RUVUMA,MBINGA,KIKOLO,GOVERNMENT,35.14988,-11.013376,22.58,83.94,5.34,13473,2014
PS1601-190,NSENGA PR. SCHOOL,RUVUMA,MBINGA,KIGONSERA,GOVERNMENT,35.079093,-10.771807,60,104,28.1,8059,2014
PS1601-191,NTESUKA PR. SCHOOL,RUVUMA,MBINGA,MATIRI,GOVERNMENT,34.831932,-10.714006,58.33,110.42,29.24,6352,2014
PS1601-192,NTUNDUWARO PR. SCHOOL,RUVUMA,MBINGA,RUANDA,GOVERNMENT,34.92073725,-10.49557751,47.5,99.75,16.58,9303,2014
PS1601-193,NYERERE PR. SCHOOL,RUVUMA,MBINGA,MJINI,GOVERNMENT,34.9845419,-10.95497495,93.55,138.81,16.41,1941,2014
PS1601-194,NYONI PR. SCHOOL,RUVUMA,MBINGA,NYONI,GOVERNMENT,34.91017708,-11.09453695,43.94,96.88,4.63,10137,2014
PS1601-195,NYOTA PR. SCHOOL,RUVUMA,MBINGA,MIKALANGA,GOVERNMENT,34.86161079,-11.14419626,96.43,178,41.26,357,2014
PS1601-196,NZOPAI PR. SCHOOL,RUVUMA,MBINGA,KILIMANI,GOVERNMENT,35.039608,-10.993672,50,92.07,13.51,11465,2014
PS1601-197,PACHASITA PR. SCHOOL,RUVUMA,MBINGA,KIHUNGU,GOVERNMENT,35.23747921,-11.05758094,72.73,122.36,45.36,3860,2014
PS1601-198,PARADISO PR. SCHOOL,RUVUMA,MBINGA,RUANDA,GOVERNMENT,35.0280413,-10.59515239,59.26,109.04,5.39,6666,2014
PS1601-199,RUANDA PR. SCHOOL,RUVUMA,MBINGA,RUANDA,GOVERNMENT,34.91206745,-10.54275284,73.33,117.1,13.42,4857,2014
PS1601-200,RUDISHA PR. SCHOOL,RUVUMA,MBINGA,KILIMANI,GOVERNMENT,35.039608,-10.993672,37.93,91.1,-2.34,11710,2014
PS1601-201,RUVUMA CHINI PR. SCHOOL,RUVUMA,MBINGA,MPEPAI,GOVERNMENT,35.2835206,-11.15106106,20,86.1,0,12979,2014
PS1601-202,RUVUMA PR. SCHOOL,RUVUMA,MBINGA,KITANDA,GOVERNMENT,35.20722853,-10.91310945,80,117.2,49.11,4843,2014
PS1601-203,SAFINA PR. SCHOOL,RUVUMA,MBINGA,MPAPA,GOVERNMENT,34.91175957,-11.15617431,57.69,109,0,6674,2014
PS1601-204,SARA PR. SCHOOL,RUVUMA,MBINGA,K/LOMO,GOVERNMENT,34.96677097,-10.68750574,8.7,75.52,1.78,14920,2014
PS1601-205,SEPUKILA PR. SCHOOL,RUVUMA,MBINGA,KILIMANI,GOVERNMENT,35.039608,-10.993672,31.82,90.3,-10.32,11938,2014
PS1601-206,TANGA PR. SCHOOL,RUVUMA,MBINGA,,,34.9879625,-10.77202926,82.76,135.83,0,2217,2014
PS1601-207,TUGUTU PR. SCHOOL,RUVUMA,MBINGA,MJINI,GOVERNMENT,34.9879625,-10.77202926,100,139.39,20.02,1886,2014
PS1601-208,TUKUZI PR. SCHOOL,RUVUMA,MBINGA,LUWAITA,GOVERNMENT,34.946283,-10.987878,76.92,141.35,25.63,1725,2014
PS1601-209,UGANO PR. SCHOOL,RUVUMA,MBINGA,KAMBARAGE,GOVERNMENT,34.843274,-11.104533,89.58,150.69,24.02,1135,2014
PS1601-210,UKATA PR. SCHOOL,RUVUMA,MBINGA,UKATA,GOVERNMENT,34.784008,-10.832033,41.94,90.55,3.72,11865,2014
PS1601-211,UKIMO PR. SCHOOL,RUVUMA,MBINGA,MBANGAMAO,GOVERNMENT,35.047943,-11.081309,48.28,108.48,39,6798,2014
PS1601-212,ULIMA PR. SCHOOL,RUVUMA,MBINGA,UKATA,GOVERNMENT,34.784008,-10.832033,50,109.6,34.2,6543,2014
PS1601-213,UNANGO PR. SCHOOL,RUVUMA,MBINGA,NGIMA,GOVERNMENT,34.854785,-10.925387,81.58,133.16,35.71,2484,2014
PS1601-214,UTIRI PR. SCHOOL,RUVUMA,MBINGA,UTIRI,GOVERNMENT,35.05584568,-10.8701456,49.15,99.61,6.74,9344,2014
PS1601-215,UZENA PR. SCHOOL,RUVUMA,MBINGA,KIKOLO,GOVERNMENT,35.14988,-11.013376,41.38,93.59,-0.46,11080,2014
PS1601-216,WUKIRO PR. SCHOOL,RUVUMA,MBINGA,NGIMA,GOVERNMENT,34.854785,-10.925387,72.73,120.61,39.22,4144,2014
PS1601-217,ZOMBA PR. SCHOOL,RUVUMA,MBINGA,LUWAITA,GOVERNMENT,34.946283,-10.987878,75,110.82,17.27,6251,2014
PS1602-001,CHELEWENI PR. SCHOOL,RUVUMA,TUNDURU,SISI KWA SISI,GOVERNMENT,37.28380177,-10.95399283,96.55,136.66,45.22,2124,2014
PS1602-002,CHEMCHEM PR. SCHOOL,RUVUMA,TUNDURU,TUWEMACHO,GOVERNMENT,37.30126208,-11.11355135,57.14,113.43,31.9,5655,2014
PS1602-003,CHILUNDUNDU PR. SCHOOL,RUVUMA,TUNDURU,NALASI MASH.,GOVERNMENT,37.28380177,-10.95399283,65.22,116.17,43.2,5071,2014
PS1602-004,CHIUNGO PR. SCHOOL,RUVUMA,TUNDURU,MISCHELA,GOVERNMENT,37.3988709,-11.26255229,52.63,100.68,11.35,9022,2014
PS1602-005,IPANJE PR. SCHOOL,RUVUMA,TUNDURU,KIDODOMA,GOVERNMENT,37.164977,-11.065853,70.59,124.29,66.71,3556,2014
PS1602-006,HULIA PR. SCHOOL,RUVUMA,TUNDURU,NAMWINYU 'B',GOVERNMENT,36.55441311,-10.81122024,39.53,91.47,15.05,11620,2014
PS1602-007,KAHALA PR. SCHOOL,RUVUMA,TUNDURU,LUKUMBULE,GOVERNMENT,37.31050902,-11.57667959,22.73,87.45,10.14,12650,2014
PS1602-008,KALULU PR. SCHOOL,RUVUMA,TUNDURU,KALULU,GOVERNMENT,36.834969,-10.475182,61.67,111.55,23.75,6051,2014
PS1602-009,KIDODOMA PR. SCHOOL,RUVUMA,TUNDURU,KIDODOMA,GOVERNMENT,37.05301965,-11.05088639,14.29,80.11,16.77,14186,2014
PS1602-010,KINDAMBA PR. SCHOOL,RUVUMA,TUNDURU,JAKIKA,GOVERNMENT,36.97311457,-10.71827082,22.22,76.44,9.23,14788,2014
PS1602-011,KITANDA PR. SCHOOL,RUVUMA,TUNDURU,MLINGOTI MAGH.,GOVERNMENT,37.18431394,-11.12365994,15.38,71.65,13.99,15304,2014
PS1602-012,LEGEZAMWENDO PR. SCHOOL,RUVUMA,TUNDURU,KIDODOMA,GOVERNMENT,37.04432158,-11.10639178,56.25,111.25,45.11,6129,2014
PS1602-013,LIGOMA PR. SCHOOL,RUVUMA,TUNDURU,LIGOMA,GOVERNMENT,37.54851274,-11.09014311,33.33,97.39,15.82,9999,2014
PS1602-014,LIGUNGA PR. SCHOOL,RUVUMA,TUNDURU,LIGUNGA,GOVERNMENT,36.99431486,-10.80203317,47.06,96.27,19.71,10312,2014
PS1602-015,LIPEPO PR. SCHOOL,RUVUMA,TUNDURU,NALASI MAGH.,GOVERNMENT,36.85489203,-11.47099585,53.13,104.78,32.89,7834,2014
PS1602-016,LIWANGULA PR. SCHOOL,RUVUMA,TUNDURU,MINDU,GOVERNMENT,37.733923,-10.740311,50,112.64,43.64,5823,2014
PS1602-017,LUKUMBULE PR. SCHOOL,RUVUMA,TUNDURU,LUKUMBULE,GOVERNMENT,37.23832828,-11.52551251,53.85,112,34.22,5962,2014
PS1602-018,MAHAUHAU PR. SCHOOL,RUVUMA,TUNDURU,SISI KWA SISI,GOVERNMENT,37.26450918,-10.98895879,32.43,88.62,15.25,12347,2014
PS1602-019,MAJENGO PR. SCHOOL,RUVUMA,TUNDURU,MAJENGO,GOVERNMENT,37.19679664,-11.06129708,81.67,125.32,37.69,3410,2014
PS1602-020,MAJIMAJI PR. SCHOOL,RUVUMA,TUNDURU,NAMIUNGO,GOVERNMENT,37.44085574,-10.87083413,52.5,104.54,22.6,7911,2014
PS1602-021,MAKANDE PR. SCHOOL,RUVUMA,TUNDURU,LUKUMBULE,GOVERNMENT,37.22033386,-11.66018156,73.33,133.93,50.49,2406,2014
PS1602-022,MAKOTENI PR. SCHOOL,RUVUMA,TUNDURU,LIGOMA,GOVERNMENT,37.37302086,-11.08084408,57.14,103.11,39.78,8315,2014
PS1602-023,MAPINDUZI PR. SCHOOL,RUVUMA,TUNDURU,MCHESI,GOVERNMENT,37.23380603,-11.52129246,63.16,128.32,43.95,3003,2014
PS1602-024,MARUMBA PR. SCHOOL,RUVUMA,TUNDURU,MARUMBA,GOVERNMENT,36.72937924,-11.33287306,53.23,107.31,17.95,7123,2014
PS1602-025,MASUGURU PR. SCHOOL,RUVUMA,TUNDURU,MARUMBA,GOVERNMENT,36.7562106,-11.38290177,45.45,103.88,36.93,8097,2014
PS1602-026,MATAKA PR. SCHOOL,RUVUMA,TUNDURU,MCHANGANI,GOVERNMENT,37.2116283,-11.05045786,58.82,112.91,42.66,5744,2014
PS1602-027,MATEMANGA PR. SCHOOL,RUVUMA,TUNDURU,MATEMANGA,GOVERNMENT,36.87914809,-10.76841227,34.38,92.77,4.28,11276,2014
PS1602-028,MBATAMILA PR. SCHOOL,RUVUMA,TUNDURU,NAMPUNGU,GOVERNMENT,36.84115048,-11.01434545,50,104.47,42.4,7942,2014
PS1602-029,MBESA PR. SCHOOL,RUVUMA,TUNDURU,MBESA,GOVERNMENT,37.159269,-11.323413,96,172.76,89.23,454,2014
PS1602-030,MCHANGANI PR. SCHOOL,RUVUMA,TUNDURU,MCHANGANI,GOVERNMENT,37.21735258,-11.05453924,76.19,112.71,25.29,5801,2014
PS1602-031,MCHOTEKA PR. SCHOOL,RUVUMA,TUNDURU,MCHOTEKA,GOVERNMENT,36.75446406,-11.45924224,89.36,146.89,54.49,1352,2014
PS1602-032,MINDU PR. SCHOOL,RUVUMA,TUNDURU,MINDU,GOVERNMENT,37.733923,-10.740311,81.25,133.94,54.36,2405,2014
PS1602-033,MKOLOLA PR. SCHOOL,RUVUMA,TUNDURU,MCHOTEKA,GOVERNMENT,36.75999816,-11.4703447,86.96,155.3,80.63,920,2014
PS1602-034,MLINGOTI PR. SCHOOL,RUVUMA,TUNDURU,NANJOKA,GOVERNMENT,37.20885557,-11.06834265,80.51,122.79,11.25,3788,2014
PS1602-035,MSAGULA PR. SCHOOL,RUVUMA,TUNDURU,MUHUWESI,GOVERNMENT,37.31740615,-10.89529788,79.55,135.45,53.1,2265,2014
PS1602-036,MSAMALA PR. SCHOOL,RUVUMA,TUNDURU,LIGUNGA,GOVERNMENT,37.03757919,-10.7338249,46.67,105.57,29.28,7595,2014
PS1602-037,MSAMARIA PR. SCHOOL,RUVUMA,TUNDURU,LIGUNGA,GOVERNMENT,37.03857731,-10.84248885,25.93,77.59,16.2,14625,2014
PS1602-038,MSINJI PR. SCHOOL,RUVUMA,TUNDURU,LIGOMA,GOVERNMENT,37.44731275,-11.0379852,38.46,94.1,20.03,10923,2014
PS1602-039,MTAMBALALA PR. SCHOOL,RUVUMA,TUNDURU,MATEMANGA,GOVERNMENT,36.86931539,-10.77624912,65,121.47,43.75,4008,2014
PS1602-040,MTINA PR. SCHOOL,RUVUMA,TUNDURU,MTINA,GOVERNMENT,37.23755644,-11.27825537,52.63,110.71,23.8,6278,2014
PS1602-041,MTOTELA PR. SCHOOL,RUVUMA,TUNDURU,NAMASAKATA,GOVERNMENT,37.32560961,-11.23003228,29.63,85.98,18.87,13012,2014
PS1602-042,MUHUWESI PR. SCHOOL,RUVUMA,TUNDURU,MUHUWESI,GOVERNMENT,37.3220369,-10.88420088,86.05,139.58,56.93,1869,2014
PS1602-043,MUUNGANO PR. SCHOOL,RUVUMA,TUNDURU,MAJENGO,GOVERNMENT,37.19887537,-11.05297335,84.06,127.3,32.82,3134,2014
PS1602-044,NAKAPANYA PR. SCHOOL,RUVUMA,TUNDURU,NAKAPANYA 'A',GOVERNMENT,37.67273236,-10.91345322,60,124.25,44.36,3565,2014
PS1602-045,NAKAYAYA PR. SCHOOL,RUVUMA,TUNDURU,NAKAYAYA,GOVERNMENT,37.19179564,-11.0426825,92.86,134.02,53.15,2398,2014
PS1602-046,NAMAKAMBALE PR. SCHOOL,RUVUMA,TUNDURU,NAKAPANYA 'A',GOVERNMENT,37.68056933,-10.91436984,73.21,149.61,74.9,1191,2014
PS1602-047,NAMAKUNGWA PR. SCHOOL,RUVUMA,TUNDURU,NAMWINYU 'A',GOVERNMENT,36.77151317,-10.78437051,51.61,97.81,7.46,9864,2014
PS1602-048,NAMASALAU PR. SCHOOL,RUVUMA,TUNDURU,TUWEMACHO,GOVERNMENT,37.21714087,-11.15255414,57.14,119.57,44.53,4360,2014
PS1602-049,NAMASAKATA PR. SCHOOL,RUVUMA,TUNDURU,NAMASAKATA,GOVERNMENT,37.31361493,-11.15415425,56.36,122.27,47.29,3880,2014
